3.900291e+01,3.900000e+01
3.900291e+01,7.899830e+01
3.900291e+01,1.190010e+02
3.900291e+01,1.589993e+02
3.900291e+01,1.789984e+02
3.900291e+01,2.000004e+02
3.900291e+01,2.190011e+02
3.900291e+01,2.390002e+02
3.900291e+01,2.580010e+02
3.900291e+01,2.789985e+02
3.900291e+01,3.000005e+02
3.900291e+01,3.190012e+02
3.900291e+01,3.390004e+02
3.900291e+01,3.580011e+02
3.900291e+01,3.789987e+02
3.900291e+01,3.990022e+02
3.900291e+01,4.390005e+02
3.900291e+01,4.789988e+02
3.900291e+01,5.190015e+02
3.900291e+01,5.390006e+02
3.900291e+01,5.599982e+02
3.900291e+01,5.789989e+02
3.900291e+01,5.979996e+02
3.900291e+01,6.190016e+02
3.900291e+01,6.390007e+02
3.900291e+01,6.789990e+02
3.900291e+01,7.190017e+02
3.900291e+01,7.590000e+02
5.200432e+01,2.039985e+02
5.200432e+01,2.330009e+02
5.200432e+01,2.630018e+02
5.200432e+01,2.949996e+02
5.200432e+01,3.250005e+02
5.200432e+01,3.539986e+02
5.200432e+01,5.640006e+02
5.200432e+01,5.940015e+02
5.400409e+01,1.899986e+02
5.400409e+01,3.679985e+02
5.400409e+01,5.500008e+02
5.400409e+01,6.080014e+02
5.500397e+01,2.490020e+02
5.500397e+01,3.089995e+02
5.900351e+01,2.190011e+02
5.900351e+01,3.390004e+02
5.900351e+01,5.789989e+02
6.000340e+01,2.789985e+02
6.200317e+01,1.720007e+02
6.200317e+01,3.860008e+02
6.200317e+01,5.319985e+02
6.200317e+01,6.259993e+02
6.400294e+01,7.289991e+02
6.900236e+01,6.900091e+01
6.900236e+01,1.089992e+02
6.900236e+01,1.490019e+02
6.900236e+01,1.839993e+02
6.900236e+01,2.000004e+02
6.900236e+01,2.390002e+02
6.900236e+01,2.580010e+02
6.900236e+01,3.000005e+02
6.900236e+01,3.190012e+02
6.900236e+01,3.580011e+02
6.900236e+01,3.740021e+02
6.900236e+01,4.089996e+02
6.900236e+01,4.589996e+02
6.900236e+01,5.089997e+02
6.900236e+01,5.440015e+02
6.900236e+01,5.599982e+02
6.900236e+01,5.979996e+02
6.900236e+01,6.140007e+02
6.900236e+01,6.489981e+02
6.900236e+01,6.989982e+02
7.700435e+01,1.720007e+02
7.700435e+01,3.860008e+02
7.700435e+01,5.319985e+02
7.700435e+01,6.259993e+02
7.900412e+01,3.900000e+01
7.900412e+01,2.190011e+02
7.900412e+01,2.789985e+02
7.900412e+01,3.390004e+02
7.900412e+01,7.590000e+02
8.000400e+01,5.789989e+02
8.400354e+01,1.899986e+02
8.400354e+01,3.679985e+02
8.400354e+01,5.500008e+02
8.400354e+01,6.080014e+02
8.500343e+01,2.490020e+02
8.500343e+01,3.089995e+02
8.700320e+01,2.039985e+02
8.700320e+01,2.330009e+02
8.700320e+01,2.630018e+02
8.700320e+01,2.949996e+02
8.700320e+01,3.250005e+02
8.700320e+01,3.539986e+02
8.700320e+01,5.640006e+02
8.700320e+01,5.940015e+02
9.900182e+01,9.900182e+01
9.900182e+01,1.390001e+02
9.900182e+01,1.589993e+02
9.900182e+01,1.789984e+02
9.900182e+01,1.990019e+02
9.900182e+01,2.190011e+02
9.900182e+01,2.390002e+02
9.900182e+01,2.580010e+02
9.900182e+01,2.789985e+02
9.900182e+01,3.000005e+02
9.900182e+01,3.190012e+02
9.900182e+01,3.390004e+02
9.900182e+01,3.580011e+02
9.900182e+01,3.789987e+02
9.900182e+01,3.990022e+02
9.900182e+01,4.390005e+02
9.900182e+01,4.770019e+02
9.900182e+01,5.190015e+02
9.900182e+01,5.390006e+02
9.900182e+01,5.589998e+02
9.900182e+01,5.789989e+02
9.900182e+01,5.979996e+02
9.900182e+01,6.190016e+02
9.900182e+01,6.390007e+02
9.900182e+01,6.789990e+02
9.900182e+01,7.190017e+02
1.090036e+02,6.900091e+01
1.110033e+02,3.539986e+02
1.120032e+02,1.919998e+02
1.120032e+02,2.949996e+02
1.120032e+02,3.250005e+02
1.120032e+02,5.520020e+02
1.120032e+02,6.060002e+02
1.140030e+02,2.039985e+02
1.140030e+02,2.319981e+02
1.140030e+02,2.669999e+02
1.140030e+02,3.679985e+02
1.140030e+02,5.640006e+02
1.140030e+02,5.940015e+02
1.150029e+02,3.089995e+02
1.180025e+02,2.190011e+02
1.180025e+02,2.490020e+02
1.180025e+02,2.789985e+02
1.180025e+02,3.390004e+02
1.190024e+02,3.900000e+01
1.190024e+02,1.740019e+02
1.190024e+02,5.339997e+02
1.190024e+02,5.789989e+02
1.190024e+02,6.239981e+02
1.190024e+02,7.590000e+02
1.210022e+02,3.860008e+02
1.240018e+02,1.240018e+02
1.270015e+02,1.919998e+02
1.270015e+02,2.069981e+02
1.270015e+02,5.520020e+02
1.270015e+02,5.670003e+02
1.270015e+02,5.910019e+02
1.270015e+02,6.060002e+02
1.280043e+02,2.339994e+02
1.280043e+02,2.640003e+02
1.290042e+02,1.490019e+02
1.290042e+02,3.000005e+02
1.290042e+02,3.190012e+02
1.290042e+02,3.580011e+02
1.290042e+02,3.740021e+02
1.290042e+02,4.089996e+02
1.290042e+02,4.589996e+02
1.290042e+02,5.089997e+02
1.290042e+02,6.489981e+02
1.290042e+02,6.989982e+02
1.340036e+02,2.490020e+02
1.340036e+02,7.289991e+02
1.360034e+02,3.860008e+02
1.390030e+02,9.900182e+01
1.390030e+02,2.190011e+02
1.390030e+02,2.789985e+02
1.390030e+02,3.390004e+02
1.390030e+02,5.789989e+02
1.440025e+02,1.740019e+02
1.440025e+02,1.990019e+02
1.440025e+02,3.679985e+02
1.440025e+02,5.339997e+02
1.440025e+02,5.589998e+02
1.440025e+02,5.989981e+02
1.440025e+02,6.239981e+02
1.450023e+02,3.089995e+02
1.460022e+02,2.419999e+02
1.460022e+02,2.569982e+02
1.460022e+02,3.539986e+02
1.470021e+02,2.949996e+02
1.470021e+02,3.250005e+02
1.490019e+02,6.900091e+01
1.490019e+02,1.289984e+02
1.590036e+02,3.900000e+01
1.590036e+02,9.900182e+01
1.590036e+02,1.589993e+02
1.590036e+02,2.190011e+02
1.590036e+02,2.789985e+02
1.590036e+02,2.990021e+02
1.590036e+02,3.190012e+02
1.590036e+02,3.390004e+02
1.590036e+02,3.580011e+02
1.590036e+02,3.789987e+02
1.590036e+02,3.990022e+02
1.590036e+02,4.390005e+02
1.590036e+02,4.789988e+02
1.590036e+02,5.190015e+02
1.590036e+02,5.789989e+02
1.590036e+02,6.390007e+02
1.590036e+02,6.789990e+02
1.590036e+02,7.190017e+02
1.590036e+02,7.590000e+02
1.690025e+02,1.890002e+02
1.690025e+02,2.490020e+02
1.690025e+02,5.489980e+02
1.690025e+02,6.089998e+02
1.720021e+02,6.199881e+01
1.720021e+02,7.700144e+01
1.720021e+02,3.240021e+02
1.720021e+02,3.539986e+02
1.740019e+02,1.190010e+02
1.740019e+02,1.440010e+02
1.740019e+02,3.099979e+02
1.740019e+02,3.679985e+02
1.790042e+02,3.900000e+01
1.790042e+02,9.900182e+01
1.790042e+02,2.190011e+02
1.790042e+02,3.390004e+02
1.820039e+02,2.920000e+02
1.820039e+02,3.860008e+02
1.840037e+02,6.900091e+01
1.840037e+02,4.890005e+02
1.890031e+02,1.690010e+02
1.890031e+02,2.690012e+02
1.890031e+02,3.039986e+02
1.890031e+02,3.199996e+02
1.890031e+02,3.580011e+02
1.890031e+02,3.740021e+02
1.890031e+02,4.089996e+02
1.890031e+02,4.589996e+02
1.890031e+02,6.640008e+02
1.890031e+02,7.340000e+02
1.900030e+02,5.399827e+01
1.900030e+02,8.399918e+01
1.910029e+02,1.110004e+02
1.910029e+02,1.259987e+02
1.940025e+02,1.940011e+02
1.940025e+02,2.440011e+02
1.970022e+02,2.920000e+02
1.970022e+02,3.860008e+02
1.980021e+02,6.390007e+02
1.980021e+02,6.989982e+02
1.980021e+02,7.590000e+02
1.990019e+02,9.900182e+01
1.990019e+02,1.440010e+02
1.990019e+02,5.190015e+02
1.990019e+02,5.789989e+02
2.000018e+02,3.900000e+01
2.000018e+02,6.900091e+01
2.000018e+02,3.390004e+02
2.040043e+02,5.200141e+01
2.040043e+02,8.699884e+01
2.040043e+02,1.140001e+02
2.040043e+02,3.099979e+02
2.040043e+02,3.679985e+02
2.060040e+02,1.259987e+02
2.070039e+02,3.240021e+02
2.070039e+02,3.539986e+02
2.190025e+02,3.900000e+01
2.190025e+02,5.899915e+01
2.190025e+02,8.000110e+01
2.190025e+02,9.900182e+01
2.190025e+02,1.190010e+02
2.190025e+02,1.390001e+02
2.190025e+02,1.589993e+02
2.190025e+02,1.789984e+02
2.190025e+02,2.190011e+02
2.190025e+02,2.589994e+02
2.190025e+02,2.789985e+02
2.190025e+02,2.990021e+02
2.190025e+02,3.190012e+02
2.190025e+02,3.390004e+02
2.190025e+02,3.580011e+02
2.190025e+02,3.789987e+02
2.190025e+02,3.990022e+02
2.190025e+02,4.390005e+02
2.190025e+02,4.789988e+02
2.190025e+02,5.489980e+02
2.190025e+02,6.089998e+02
2.190025e+02,6.690016e+02
2.190025e+02,7.289991e+02
2.290043e+02,5.789989e+02
2.290043e+02,6.989982e+02
2.320040e+02,1.259987e+02
2.320040e+02,3.119991e+02
2.320040e+02,3.660016e+02
2.340037e+02,5.200141e+01
2.340037e+02,8.699884e+01
2.340037e+02,1.140001e+02
2.340037e+02,3.240021e+02
2.340037e+02,3.539986e+02
2.380033e+02,3.900000e+01
2.380033e+02,6.900091e+01
2.380033e+02,9.900182e+01
2.390031e+02,1.440010e+02
2.390031e+02,2.940012e+02
