5,15,1.0
10,15,1.0
13,19,1.0
15,19,1.0
10,26,1.0
19,29,1.0
12,34,1.0
15,34,1.0
19,34,1.0
25,34,1.0
26,34,1.0
19,40,1.0
29,40,1.0
34,43,1.0
27,46,1.0
29,46,1.0
39,56,1.0
43,57,1.0
29,58,1.0
54,58,1.0
4,62,1.0
12,62,1.0
15,62,1.0
23,62,1.0
26,62,1.0
27,62,1.0
29,62,1.0
31,62,1.0
33,62,1.0
40,62,1.0
46,62,1.0
48,62,1.0
57,62,1.0
58,62,1.0
7,63,1.0
10,63,1.0
19,63,1.0
29,63,1.0
62,63,1.0
62,67,1.0
15,73,1.0
26,73,1.0
29,73,1.0
32,73,1.0
34,73,1.0
54,73,1.0
62,73,1.0
4,74,1.0
6,74,1.0
9,74,1.0
12,74,1.0
15,74,1.0
19,74,1.0
26,74,1.0
29,74,1.0
34,74,1.0
40,74,1.0
43,74,1.0
56,74,1.0
62,74,1.0
63,74,1.0
67,74,1.0
73,74,1.0
5,76,1.0
15,76,1.0
43,76,1.0
62,76,1.0
74,76,1.0
76,79,1.0
4,84,1.0
6,84,1.0
9,84,1.0
15,84,1.0
18,84,1.0
19,84,1.0
20,84,1.0
22,84,1.0
25,84,1.0
29,84,1.0
34,84,1.0
35,84,1.0
39,84,1.0
40,84,1.0
52,84,1.0
58,84,1.0
62,84,1.0
63,84,1.0
67,84,1.0
73,84,1.0
74,84,1.0
75,84,1.0
76,84,1.0
62,86,1.0
67,86,1.0
74,86,1.0
10,92,1.0
12,92,1.0
15,92,1.0
19,92,1.0
20,92,1.0
24,92,1.0
29,92,1.0
34,92,1.0
40,92,1.0
43,92,1.0
46,92,1.0
56,92,1.0
62,92,1.0
63,92,1.0
67,92,1.0
73,92,1.0
74,92,1.0
75,92,1.0
76,92,1.0
78,92,1.0
84,92,1.0
34,94,1.0
62,94,1.0
34,95,1.0
62,95,1.0
74,95,1.0
84,95,1.0
92,95,1.0
15,96,1.0
62,96,1.0
63,96,1.0
84,96,1.0
92,96,1.0
6,97,1.0
15,97,1.0
17,97,1.0
18,97,1.0
19,97,1.0
23,97,1.0
29,97,1.0
30,97,1.0
34,97,1.0
40,97,1.0
43,97,1.0
55,97,1.0
58,97,1.0
62,97,1.0
63,97,1.0
67,97,1.0
70,97,1.0
73,97,1.0
74,97,1.0
76,97,1.0
84,97,1.0
86,97,1.0
92,97,1.0
95,97,1.0
74,99,1.0
74,101,1.0
97,101,1.0
62,104,1.0
92,104,1.0
97,104,1.0
74,105,1.0
81,105,1.0
5,106,1.0
40,106,1.0
62,106,1.0
92,106,1.0
4,107,1.0
5,107,1.0
6,107,1.0
9,107,1.0
15,107,1.0
19,107,1.0
26,107,1.0
33,107,1.0
34,107,1.0
36,107,1.0
40,107,1.0
43,107,1.0
47,107,1.0
52,107,1.0
62,107,1.0
63,107,1.0
70,107,1.0
74,107,1.0
76,107,1.0
81,107,1.0
84,107,1.0
92,107,1.0
95,107,1.0
96,107,1.0
97,107,1.0
62,109,1.0
2,110,1.0
4,110,1.0
5,110,1.0
6,110,1.0
9,110,1.0
12,110,1.0
13,110,1.0
15,110,1.0
16,110,1.0
17,110,1.0
18,110,1.0
19,110,1.0
26,110,1.0
29,110,1.0
31,110,1.0
34,110,1.0
35,110,1.0
40,110,1.0
42,110,1.0
43,110,1.0
44,110,1.0
48,110,1.0
52,110,1.0
56,110,1.0
57,110,1.0
58,110,1.0
61,110,1.0
62,110,1.0
63,110,1.0
64,110,1.0
66,110,1.0
67,110,1.0
71,110,1.0
73,110,1.0
74,110,1.0
76,110,1.0
84,110,1.0
85,110,1.0
86,110,1.0
87,110,1.0
92,110,1.0
93,110,1.0
95,110,1.0
97,110,1.0
104,110,1.0
106,110,1.0
107,110,1.0
108,110,1.0
5,111,1.0
34,111,1.0
67,111,1.0
92,111,1.0
110,111,1.0
107,112,1.0
84,113,1.0
92,113,1.0
107,113,1.0
39,114,1.0
58,114,1.0
62,114,1.0
67,114,1.0
84,114,1.0
92,114,1.0
95,114,1.0
107,114,1.0
110,114,1.0
6,116,1.0
62,116,1.0
74,116,1.0
84,116,1.0
95,116,1.0
97,116,1.0
107,116,1.0
110,116,1.0
16,117,1.0
43,117,1.0
62,117,1.0
74,117,1.0
76,117,1.0
84,117,1.0
92,117,1.0
97,117,1.0
107,117,1.0
110,117,1.0
116,117,1.0
110,118,1.0
4,119,1.0
74,119,1.0
76,119,1.0
84,119,1.0
92,119,1.0
107,119,1.0
110,119,1.0
114,119,1.0
116,119,1.0
107,120,1.0
107,121,1.0
40,122,1.0
92,122,1.0
110,122,1.0
64,123,1.0
74,123,1.0
76,123,1.0
92,123,1.0
107,123,1.0
110,123,1.0
20,124,1.0
62,124,1.0
84,124,1.0
107,124,1.0
63,125,1.0
74,125,1.0
92,125,1.0
97,125,1.0
110,126,1.0
26,127,1.0
34,127,1.0
62,127,1.0
67,127,1.0
76,127,1.0
84,127,1.0
86,127,1.0
87,127,1.0
92,127,1.0
97,127,1.0
99,127,1.0
107,127,1.0
110,127,1.0
117,127,1.0
126,127,1.0
63,128,1.0
74,129,1.0
84,129,1.0
107,129,1.0
110,129,1.0
84,130,1.0
34,131,1.0
66,131,1.0
84,131,1.0
85,131,1.0
96,131,1.0
97,131,1.0
110,131,1.0
84,132,1.0
92,132,1.0
104,132,1.0
110,132,1.0
15,133,1.0
34,133,1.0
40,133,1.0
43,133,1.0
74,133,1.0
92,133,1.0
97,133,1.0
107,133,1.0
110,133,1.0
121,133,1.0
133,135,1.0
15,136,1.0
92,136,1.0
110,136,1.0
110,137,1.0
65,138,1.0
74,138,1.0
97,138,1.0
110,138,1.0
15,139,1.0
62,139,1.0
63,139,1.0
74,139,1.0
76,139,1.0
84,139,1.0
97,139,1.0
107,139,1.0
110,139,1.0
127,139,1.0
62,140,1.0
92,140,1.0
6,141,1.0
15,141,1.0
29,141,1.0
34,141,1.0
40,141,1.0
62,141,1.0
63,141,1.0
73,141,1.0
74,141,1.0
84,141,1.0
92,141,1.0
95,141,1.0
97,141,1.0
101,141,1.0
107,141,1.0
110,141,1.0
127,141,1.0
136,141,1.0
15,142,1.0
22,142,1.0
43,142,1.0
92,142,1.0
97,142,1.0
110,142,1.0
76,143,1.0
10,144,1.0
74,146,1.0
92,146,1.0
110,146,1.0
141,146,1.0
4,150,1.0
15,150,1.0
34,150,1.0
58,150,1.0
62,150,1.0
63,150,1.0
73,150,1.0
74,150,1.0
84,150,1.0
92,150,1.0
107,150,1.0
110,150,1.0
116,150,1.0
127,150,1.0
131,150,1.0
139,150,1.0
97,153,1.0
107,153,1.0
110,153,1.0
127,153,1.0
3,154,1.0
12,154,1.0
15,154,1.0
20,154,1.0
29,154,1.0
34,154,1.0
36,154,1.0
50,154,1.0
57,154,1.0
62,154,1.0
63,154,1.0
74,154,1.0
76,154,1.0
84,154,1.0
86,154,1.0
92,154,1.0
97,154,1.0
104,154,1.0
107,154,1.0
110,154,1.0
116,154,1.0
119,154,1.0
129,154,1.0
141,154,1.0
142,154,1.0
151,154,1.0
39,155,1.0
18,156,1.0
74,156,1.0
110,156,1.0
97,157,1.0
110,157,1.0
107,158,1.0
110,158,1.0
62,159,1.0
67,159,1.0
74,159,1.0
84,159,1.0
96,159,1.0
97,159,1.0
107,159,1.0
110,159,1.0
117,159,1.0
154,159,1.0
63,160,1.0
63,161,1.0
92,161,1.0
97,161,1.0
110,161,1.0
139,161,1.0
19,162,1.0
110,162,1.0
110,163,1.0
26,166,1.0
84,166,1.0
92,166,1.0
97,166,1.0
110,166,1.0
131,166,1.0
139,166,1.0
154,166,1.0
92,167,1.0
110,167,1.0
141,167,1.0
18,168,1.0
62,168,1.0
76,168,1.0
84,168,1.0
92,168,1.0
107,168,1.0
110,168,1.0
6,169,1.0
63,169,1.0
92,169,1.0
97,169,1.0
110,169,1.0
84,170,1.0
110,170,1.0
6,171,1.0
43,171,1.0
62,171,1.0
74,171,1.0
76,171,1.0
117,171,1.0
132,171,1.0
63,172,1.0
110,172,1.0
97,173,1.0
110,173,1.0
141,173,1.0
84,174,1.0
20,175,1.0
114,175,1.0
74,177,1.0
84,177,1.0
110,177,1.0
117,177,1.0
133,177,1.0
12,178,1.0
15,178,1.0
19,178,1.0
39,178,1.0
58,178,1.0
62,178,1.0
63,178,1.0
74,178,1.0
84,178,1.0
92,178,1.0
96,178,1.0
97,178,1.0
105,178,1.0
107,178,1.0
110,178,1.0
119,178,1.0
127,178,1.0
139,178,1.0
141,178,1.0
142,178,1.0
143,178,1.0
154,178,1.0
158,178,1.0
166,178,1.0
167,178,1.0
171,178,1.0
173,178,1.0
97,179,1.0
110,179,1.0
4,180,1.0
26,180,1.0
62,180,1.0
67,180,1.0
74,180,1.0
84,180,1.0
86,180,1.0
92,180,1.0
97,180,1.0
110,180,1.0
142,180,1.0
172,180,1.0
178,180,1.0
58,181,1.0
62,181,1.0
92,181,1.0
110,181,1.0
62,183,1.0
92,184,1.0
96,184,1.0
110,184,1.0
139,184,1.0
178,184,1.0
62,186,1.0
110,186,1.0
127,186,1.0
6,187,1.0
